season,name,position,value,value_delta,minutes,total_points,total_points_range,assists,goals_scored,goals_conceded,saves,own_goals,penalties_missed,penalties_saved,clean_sheets,creativity,threat,influence,bps,minutes,yellow_cards,red_cards,plays_for,opponent_team,was_home,is_won,month_of_match,time_of_match,win_expectation,date_of_match
2020-21,Adrien Silva,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Brom,False,1,9,14:00,1.9487179487179487,2020-09-13
2020-21,Adrián San Miguel del Castillo,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Leeds,True,1,9,17:30,7.421875,2020-09-12
2020-21,Ahmed El-Sayed Hegazy,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Brom,Leicester,True,-1,9,14:00,0.5131578947368421,2020-09-13
2020-21,Ainsley Maitland-Niles,DEF,50,0.0,90,6,2,0,0,0,0,0,0,0,1,2.8,4.0,10.2,21,90,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Albian Ajeti,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,Aleksandar Mitrović,FWD,60,0.0,27,1,1,0,0,0,0,0,0,0,0,0.3,7.0,3.0,3,27,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Alexandre Lacazette,FWD,85,0.0,86,7,2,0,1,0,0,0,0,0,1,12.7,48.0,38.6,29,86,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Alexis Mac Allister,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,Alex Iwobi,MID,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Tottenham,False,1,9,16:30,0.42263279445727486,2020-09-13
2020-21,Alex McCarthy,GK,45,0.0,90,2,1,0,0,1,2,0,0,0,0,0.0,0.0,22.6,17,90,0,0,Southampton,Crystal Palace,False,-1,9,15:00,1.3080168776371308,2020-09-12
2020-21,Alex Oxlade-Chamberlain,MID,65,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Leeds,True,1,9,17:30,7.421875,2020-09-12
2020-21,Alfie Mawson,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Alireza Jahanbakhsh,MID,55,0.0,11,1,1,0,0,0,0,0,0,0,0,0.7,0.0,4.4,3,11,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,Alisson Ramses Becker,GK,60,0.0,90,1,1,0,0,3,0,0,0,0,0,0.0,0.0,3.8,9,90,0,0,Liverpool,Leeds,True,1,9,17:30,7.421875,2020-09-12
2020-21,Allan Marques Loureiro,MID,55,0.0,90,3,1,0,0,0,0,0,0,0,1,3.4,0.0,18.0,16,90,0,0,Everton,Tottenham,False,1,9,16:30,0.42263279445727486,2020-09-13
2020-21,Allan Saint-Maximin,MID,55,0.0,74,3,1,0,0,0,0,0,0,0,1,2.8,5.0,3.8,7,74,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Alphonse Areola,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Andreas Christensen,DEF,50,0.0,90,2,1,0,0,1,0,0,0,0,0,0.7,2.0,17.8,14,90,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Andrew Robertson,DEF,70,0.0,90,4,1,1,0,3,0,0,0,0,0,19.6,4.0,23.4,20,90,0,0,Liverpool,Leeds,True,1,9,17:30,7.421875,2020-09-12
2020-21,Andriy Yarmolenko,MID,60,0.0,23,0,0,0,0,1,0,0,0,0,0,1.6,26.0,2.8,-1,23,1,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,Andros Townsend,MID,60,0.0,90,8,2,1,0,0,0,0,0,0,1,33.7,2.0,28.4,26,90,0,0,Crystal Palace,Southampton,True,1,9,15:00,0.7645161290322581,2020-09-12
2020-21,André Filipe Tavares Gomes,MID,55,0.0,67,3,1,0,0,0,0,0,0,0,1,3.3,20.0,3.8,11,67,0,0,Everton,Tottenham,False,1,9,16:30,0.42263279445727486,2020-09-13
2020-21,André-Frank Zambo Anguissa,MID,45,0.0,27,1,1,0,0,0,0,0,0,0,0,11.8,0.0,14.4,4,27,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Andy Carroll,FWD,55,0.0,87,2,1,0,0,0,0,0,0,0,1,14.0,48.0,7.0,3,87,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Angelo Ogbonna,DEF,50,0.0,90,1,1,0,0,2,0,0,0,0,0,1.1,6.0,30.0,14,90,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,Angus Gunn,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Southampton,Crystal Palace,False,-1,9,15:00,1.3080168776371308,2020-09-12
2020-21,Anthony Gordon,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Tottenham,False,1,9,16:30,0.42263279445727486,2020-09-13
2020-21,Anthony Knockaert,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Antonee Robinson,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Antonio Rüdiger,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Arthur Masuaku,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,Ayoze Pérez,MID,65,0.0,66,3,1,0,0,0,0,0,0,0,1,2.5,24.0,0.0,5,66,0,0,Leicester,West Brom,False,1,9,14:00,1.9487179487179487,2020-09-13
2020-21,Bamidele Alli,MID,80,0.0,45,1,1,0,0,0,0,0,0,0,0,11.9,21.0,8.4,3,45,0,0,Tottenham,Everton,True,-1,9,16:30,2.3661202185792347,2020-09-13
2020-21,Barry Douglas,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leeds,Liverpool,False,-1,9,17:30,0.13473684210526315,2020-09-12
2020-21,Benjamin Chilwell,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Ben Davies,DEF,50,0.0,90,2,1,0,0,1,0,0,0,0,0,35.5,36.0,20.2,15,90,0,0,Tottenham,Everton,True,-1,9,16:30,2.3661202185792347,2020-09-13
2020-21,Ben Johnson,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,Ben Osborn,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Sheffield United,Wolves,True,-1,9,18:00,0.7292307692307692,2020-09-14
2020-21,Ben White,DEF,45,0.0,78,1,1,0,0,3,0,0,0,0,0,0.8,0.0,14.2,16,78,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,Bernardo Fernandes da Silva Junior,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,Bernard Anício Caldeira Duarte,MID,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Tottenham,False,1,9,16:30,0.42263279445727486,2020-09-13
2020-21,Bernd Leno,GK,50,0.0,90,7,2,0,0,0,2,0,0,0,1,0.0,0.0,14.0,29,90,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Billy Gilmour,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Billy Sharp,FWD,60,0.0,90,2,1,0,0,2,0,0,0,0,0,3.0,23.0,1.4,-4,90,0,0,Sheffield United,Wolves,True,-1,9,18:00,0.7292307692307692,2020-09-14
2020-21,Bobby Decordova-Reid,FWD,55,0.0,15,1,1,0,0,0,0,0,0,0,0,0.4,2.0,0.0,4,15,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Brandon Pierrick,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Southampton,True,1,9,15:00,0.7645161290322581,2020-09-12
2020-21,Bruno André Cavaco Jordao,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Sheffield United,False,1,9,18:00,1.371308016877637,2020-09-14
2020-21,Bukayo Saka,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Callum Hudson-Odoi,MID,60,0.0,10,1,1,0,0,0,0,0,0,0,0,1.3,0.0,0.8,3,10,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Callum Robinson,FWD,55,0.0,59,1,1,0,0,1,0,0,0,0,0,1.3,2.0,0.0,-3,59,0,0,West Brom,Leicester,True,-1,9,14:00,0.5131578947368421,2020-09-13
2020-21,Callum Wilson,FWD,65,0.0,84,8,2,0,1,0,0,0,0,0,1,23.3,50.0,32.0,32,84,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Calum Chambers,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Cameron Carter-Vickers,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Everton,True,-1,9,16:30,2.3661202185792347,2020-09-13
2020-21,Cedric Kipre,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Brom,Leicester,True,-1,9,14:00,0.5131578947368421,2020-09-13
2020-21,Cenk Tosun,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Tottenham,False,1,9,16:30,0.42263279445727486,2020-09-13
2020-21,Charlie Austin,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Brom,Leicester,True,-1,9,14:00,0.5131578947368421,2020-09-13
2020-21,Cheikhou Kouyaté,MID,50,0.0,90,3,1,0,0,0,0,0,0,0,1,0.3,17.0,12.6,3,90,0,0,Crystal Palace,Southampton,True,1,9,15:00,0.7645161290322581,2020-09-12
2020-21,Che Adams,FWD,60,0.0,84,2,1,0,0,1,0,0,0,0,0,13.1,21.0,4.4,3,84,0,0,Southampton,Crystal Palace,False,-1,9,15:00,1.3080168776371308,2020-09-12
2020-21,Christian Atsu,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Christian Benteke,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Southampton,True,1,9,15:00,0.7645161290322581,2020-09-12
2020-21,Christian Fuchs,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Brom,False,1,9,14:00,1.9487179487179487,2020-09-13
2020-21,Christian Pulisic,MID,85,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Christian Walton,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,Chris Basham,DEF,50,0.0,70,1,1,0,0,2,0,0,0,0,0,1.5,2.0,11.4,14,70,0,0,Sheffield United,Wolves,True,-1,9,18:00,0.7292307692307692,2020-09-14
2020-21,Ciaran Clark,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Connor Wickham,FWD,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Crystal Palace,Southampton,True,1,9,15:00,0.7645161290322581,2020-09-12
2020-21,Conor Coady,DEF,50,0.0,90,8,2,0,0,0,0,0,0,0,1,0.0,0.0,22.0,29,90,0,0,Wolves,Sheffield United,False,1,9,18:00,1.371308016877637,2020-09-14
2020-21,Conor Townsend,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Brom,Leicester,True,-1,9,14:00,0.5131578947368421,2020-09-13
2020-21,Curtis Jones,MID,45,0.0,24,1,1,0,0,1,0,0,0,0,0,13.3,2.0,2.4,2,24,0,0,Liverpool,Leeds,True,1,9,17:30,7.421875,2020-09-12
2020-21,Cyrus Christie,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Cédric Soares,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,César Azpilicueta,DEF,60,0.0,5,1,1,0,0,0,0,0,0,0,0,0.5,2.0,0.4,3,5,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Dale Stephens,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,Daniel Amartey,DEF,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Brom,False,1,9,14:00,1.9487179487179487,2020-09-13
2020-21,Daniel Castelo Podence,MID,55,0.0,75,6,2,1,0,0,0,0,0,0,1,18.3,0.0,25.8,23,75,0,0,Wolves,Sheffield United,False,1,9,18:00,1.371308016877637,2020-09-14
2020-21,Daniel Ceballos Fernández,MID,50,0.0,12,1,1,0,0,0,0,0,0,0,0,1.3,4.0,5.2,6,12,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Danny Ings,FWD,85,0.0,90,2,1,0,0,1,0,0,0,0,0,11.2,60.0,8.6,1,90,0,0,Southampton,Crystal Palace,False,-1,9,15:00,1.3080168776371308,2020-09-12
2020-21,Danny Rose,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Everton,True,-1,9,16:30,2.3661202185792347,2020-09-13
2020-21,Danny Ward,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Brom,False,1,9,14:00,1.9487179487179487,2020-09-13
2020-21,Dan Burn,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,Dara O'Shea,DEF,45,0.0,90,1,1,0,0,3,0,0,0,0,0,0.6,0.0,9.6,8,90,0,0,West Brom,Leicester,True,-1,9,14:00,0.5131578947368421,2020-09-13
2020-21,Darnell Furlong,DEF,45,0.0,68,2,1,0,0,1,0,0,0,0,0,11.5,12.0,6.2,6,68,0,0,West Brom,Leicester,True,-1,9,14:00,0.5131578947368421,2020-09-13
2020-21,Darren Randolph,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,David Button,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Brom,Leicester,True,-1,9,14:00,0.5131578947368421,2020-09-13
2020-21,David Luiz Moreira Marinho,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,David Martin,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,David McGoldrick,FWD,55,0.0,19,1,1,0,0,0,0,0,0,0,0,2.7,8.0,0.8,2,19,0,0,Sheffield United,Wolves,True,-1,9,18:00,0.7292307692307692,2020-09-14
2020-21,Davinson Sánchez,DEF,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Everton,True,-1,9,16:30,2.3661202185792347,2020-09-13
2020-21,Davy Pröpper,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,DeAndre Yedlin,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Declan Rice,MID,50,0.0,90,2,1,0,0,2,0,0,0,0,0,14.5,8.0,21.6,15,90,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,Demarai Gray,MID,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Brom,False,1,9,14:00,1.9487179487179487,2020-09-13
2020-21,Denis Odoi,DEF,45,0.0,90,1,1,0,0,3,0,0,0,0,0,2.6,7.0,11.4,12,90,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Dennis Praet,MID,55,0.0,74,6,2,1,0,0,0,0,0,0,1,16.8,33.0,27.8,25,74,0,0,Leicester,West Brom,False,1,9,14:00,1.9487179487179487,2020-09-13
2020-21,Diogo Jota,MID,65,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Sheffield United,False,1,9,18:00,1.371308016877637,2020-09-14
2020-21,Divock Origi,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Liverpool,Leeds,True,1,9,17:30,7.421875,2020-09-12
2020-21,Dominic Calvert-Lewin,FWD,70,0.0,88,8,2,0,1,0,0,0,0,0,1,13.7,34.0,38.4,34,88,0,0,Everton,Tottenham,False,1,9,16:30,0.42263279445727486,2020-09-13
2020-21,Dwight Gayle,FWD,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Eberechi Eze,MID,60,0.0,9,1,1,0,0,0,0,0,0,0,0,8.8,4.0,4.4,3,9,0,0,Crystal Palace,Southampton,True,1,9,15:00,0.7645161290322581,2020-09-12
2020-21,Edward Nketiah,FWD,60,0.0,3,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,3,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Emerson Palmieri dos Santos,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Emile Smith Rowe,MID,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Emiliano Martínez,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Arsenal,Fulham,False,1,9,12:30,3.9215686274509802,2020-09-12
2020-21,Emil Krafth,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Enda Stevens,DEF,55,0.0,90,1,1,0,0,2,0,0,0,0,0,6.9,6.0,13.2,13,90,0,0,Sheffield United,Wolves,True,-1,9,18:00,0.7292307692307692,2020-09-14
2020-21,Eric Dier,DEF,50,0.0,90,2,1,0,0,1,0,0,0,0,0,0.7,0.0,17.4,13,90,0,0,Tottenham,Everton,True,-1,9,16:30,2.3661202185792347,2020-09-13
2020-21,Erik Lamela,MID,60,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Tottenham,Everton,True,-1,9,16:30,2.3661202185792347,2020-09-13
2020-21,Ethan Ampadu,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Sheffield United,Wolves,True,-1,9,18:00,0.7292307692307692,2020-09-14
2020-21,Ezgjan Alioski,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leeds,Liverpool,False,-1,9,17:30,0.13473684210526315,2020-09-12
2020-21,Fabian Delph,MID,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Everton,Tottenham,False,1,9,16:30,0.42263279445727486,2020-09-13
2020-21,Fabian Schär,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Fabio Henrique Tavares,MID,55,0.0,32,4,1,1,0,1,0,0,0,0,0,1.0,2.0,4.2,13,32,0,0,Liverpool,Leeds,True,1,9,17:30,7.421875,2020-09-12
2020-21,Fabio Silva,FWD,55,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Wolves,Sheffield United,False,1,9,18:00,1.371308016877637,2020-09-14
2020-21,Fabián Balbuena,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,Fabricio Agosto Ramírez,GK,40,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Fulham,Arsenal,True,-1,9,12:30,0.255,2020-09-12
2020-21,Federico Fernández,DEF,50,0.0,90,6,2,0,0,0,0,0,0,0,1,0.1,2.0,26.0,27,90,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Felipe Anderson Pereira Gomes,MID,65,0.0,1,1,1,0,0,0,0,0,0,0,0,0.3,0.0,2.4,5,1,0,0,West Ham,Newcastle,True,-1,9,20:00,1.5813953488372092,2020-09-12
2020-21,Fernando Marçal,DEF,50,0.0,90,5,2,0,0,0,0,0,0,0,1,1.5,0.0,15.2,21,90,1,0,Wolves,Sheffield United,False,1,9,18:00,1.371308016877637,2020-09-14
2020-21,Fikayo Tomori,DEF,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Chelsea,Brighton,False,1,9,20:15,3.105590062111801,2020-09-14
2020-21,Filip Benkovic,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leicester,West Brom,False,1,9,14:00,1.9487179487179487,2020-09-13
2020-21,Florian Lejeune,DEF,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Newcastle,West Ham,False,1,9,20:00,0.6323529411764706,2020-09-12
2020-21,Florin Andone,FWD,50,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Brighton,Chelsea,True,-1,9,20:15,0.322,2020-09-14
2020-21,Francisco Casilla Cortés,GK,45,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,Leeds,Liverpool,False,-1,9,17:30,0.13473684210526315,2020-09-12
